EvtUniqueID,OptionID,LocalCode,ExDT,OutturnStyleCD,PaytypeCD,RatioOld,RatioNew,RateValue01,DefaultOptionFlag,SourceFile
406521173,1,NCRI,2003/06/26,NEWO,S,1,1.8665,0.01,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406576189,1,ARKK,2004/07/12,NEWO,S,1,3,0,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406581445,1,CVSC,,NEWO,S,1,3,0.0001,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406585322,1,AABVF,,NEWO,S,2,3,0,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406586491,1,EBKOF,,NEWO,S,1,4,0,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406586753,1,,2004/07/13,NEWO,S,5,6,0.01,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406586753,1,CJBK,2004/07/13,NEWO,S,5,6,0.01,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406586916,1,EBKDY,2004/07/12,NEWO,S,2,6,0,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406586918,1,ERTBYP,,NEWO,S,1,4,0,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406587260,1,LNMD,2004/07/13,NEWO,S,1,7.4672,0.001,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406589339,1,NUSA,2004/07/28,NEWO,S,1,6,0.01,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406590278,1,BRCOQ,2004/08/09,NEWO,S,1,2,0.001,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406591164,1,TWVL,2004/07/23,NEWO,S,1,10,0.001,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406591578,1,NTBZ,2004/07/27,NEWO,S,1,90,0.01,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
406591798,1,NWINF,2004/08/09,NEWO,S,1,4,0.3,T,data/hist/lst_evt/e2020_2004_07_20240117_LST_EVT.txt
2010102767122,1,UBNC,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
2010102767127,1,,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
2010102767424,1,TCFC,,ADEX,S,100,50,0,F,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
2010102767585,1,CTBI,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
406565484,1,CVGFY,2004/05/12,NEWO,S,1,5,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
406568843,1,CVGEY,,NEWO,S,1,5,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
406568843,1,CVGEY,,NEWO,S,1,5,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
406592721,1,ORSCF,,NEWO,S,1,2,10,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
406593218,1,AWYB,2004/10/01,NEWO,S,1,100,0.01,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065104965,1,AXXC,2004/10/15,NEWO,S,1,2,0.01,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065105375,1,TLKMF,2004/09/28,NEWO,S,1,2,500,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065106129,1,CUPY,2004/10/08,NEWO,S,1,4,0.01,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065106282,1,ROEB,2004/10/01,NEWO,S,1,3.9636,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065106438,1,JSRC,2004/10/04,NEWO,S,1,2,0.0001,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065107576,1,MAIE,2004/10/13,NEWO,S,1,3,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065108064,1,RPNX,2004/10/13,NEWO,S,1,3,0.001,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065108367,1,ORSZF,2004/10/25,NEWO,S,1,2,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065108367,1,,2004/10/25,NEWO,S,1,2,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
4065108790,1,SMGE,2004/10/18,NEWO,S,1,66.133,0,T,data/hist/lst_evt/e2020_2004_10_20240117_LST_EVT.txt
2010102713247,1,ABFIQ,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102716728,1,UVSP,,ADEX,S,4,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102717199,2,ABN,,ADEX,S,33,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102720090,2,ING,,ADEX,S,37,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102721820,2,PUK,,ADEX,S,1,0.011328,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102727235,2,WTKWY,,ADEX,S,25,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102727868,2,VNUVY,,ADEX,S,54,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102728077,1,ARO,,ADEX,S,2,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102741248,1,APPB,,ADEX,S,2,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102747159,1,AXYS,,ADEX,S,100,50,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102755042,2,PUK,,ADEX,S,1,0.011328,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102755795,2,ABN,,ADEX,S,34,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102756273,2,VNUVY,,ADEX,S,175,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102756393,2,ING,,ADEX,S,41,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102767220,1,CPIHF,,ADEX,S,1000,22,0,T,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102768435,1,HMCBF,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102770774,2,IRIBF,,ADEX,S,143.280773,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102771454,1,OFG,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2020102772258,2,PEGRF,,ADEX,S,70.3478,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102773478,1,CFWFF,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
40074605,1,CALM,2004/04/26,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40074733,1,CAFUF,2004/02/24,ADEX,S,1,99,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40074834,1,BBUCQ,2004/03/25,ADEX,S,1,9,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40074910,1,ITNM,2004/04/20,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40074941,1,AVD,2004/04/19,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40074981,1,,2004/04/21,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40074996,1,CEEM,2004/04/06,ADEX,S,1,2,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075019,1,TORW,2004/04/19,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075020,1,KMFI,2004/03/30,ADEX,S,1,499,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075023,1,HNSB,2004/04/29,ADEX,S,1,3,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075026,1,CECBQ,2004/04/01,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075037,1,GBCMF,2004/04/29,ADEX,S,8,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075045,1,CTVIF,2004/05/06,ADEX,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075047,1,COIVF,2004/04/26,ADEX,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075059,1,AXON,2004/04/30,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075066,1,AMUT,2004/05/10,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075067,1,BEBE,2004/05/06,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075068,1,CAOLF,2004/05/05,ADEX,S,5,2,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075074,1,SMTB,2004/05/10,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075074,1,SMTB,2004/05/10,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075083,1,FIWC,2004/04/12,ADEX,S,1,9,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075101,1,MCX,2004/04/14,ADEX,S,20,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075101,1,MCX,2004/04/14,ADEX,S,20,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075101,1,MCX,2004/04/14,ADEX,S,20,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075109,1,CCNE,2004/05/24,ADEX,S,1,1.5,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075110,1,BAOB,2004/04/21,ADEX,S,1,2,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075118,1,,2004/05/17,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075122,1,,2004/04/19,ADEX,S,41,2,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075122,1,IITSF,2004/04/19,ADEX,S,41,2,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075132,1,COBZ,2004/05/04,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075138,1,TAOIF,2004/05/04,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075144,1,RBA,2004/05/07,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075146,1,KENT,2004/05/04,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075146,1,KENT,,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075148,1,HONEF,,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075160,1,PNFP,2004/05/11,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075161,1,LLLI,2004/05/11,ADEX,S,1,7,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075166,1,VCJM,2004/04/22,ADEX,S,1,38,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075171,1,TK,2004/05/18,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075180,1,ALOS,2004/04/30,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075183,1,ERT,2004/05/28,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075184,1,ODFL,2004/05/21,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075190,1,SKUNF,2004/05/26,ADEX,S,1,0.5,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075202,1,CNYB,2004/05/14,ADEX,S,4,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075220,1,BPOT,2004/05/21,ADEX,S,1,9,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075229,1,HBIA,2004/04/28,ADEX,S,1,2,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075243,1,,2004/05/25,ADEX,S,2,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
40075245,1,ESCA,2004/05/26,ADEX,S,1,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401715714,1,BRHI,2002/09/09,NEWO,S,5,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401719392,1,AIDG,2004/04/22,NEWO,S,4,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401720677,1,ROAG,,NEWO,S,1000,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401721181,1,AOLA,,NEWO,S,15,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401725210,1,,2004/03/31,NEWO,S,300000,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401725372,1,OARFF,,NEWO,S,3,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401730822,1,CPPJ,2004/04/15,NEWO,S,9,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401732078,1,WWDH,,NEWO,S,25000,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401733739,1,NMN,2004/03/31,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401733739,1,SDON,2004/03/31,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401734224,1,JMTM,,NEWO,S,100,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401735102,1,CTXDF,,NEWO,S,15,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401736932,1,XMRI,2004/03/25,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401737462,1,EECI,2004/04/26,NEWO,S,10,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401738597,1,,,NEWO,S,20,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401740143,1,CMXQ,,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401743853,1,CFUC F,2004/02/24,NEWO,S,100,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401744353,1,,2004/04/21,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401744353,1,BVLT,2004/04/21,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401744459,1,PFAE,2004/04/12,NEWO,S,11000,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401750941,1,BBUCQ,2004/03/25,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401751383,1,SPTA,2004/04/14,NEWO,S,50,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401751384,1,VIEF,2004/04/20,NEWO,S,100,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401751830,1,QTFV,2004/04/26,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401753647,1,OPUR,2004/03/31,NEWO,S,5,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401753902,1,KKRW,2004/04/20,NEWO,S,50,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401754095,1,VPGI,2004/04/12,NEWO,S,13,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401754364,1,TWCP,2004/04/05,NEWO,S,100,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401754617,1,GVSS,2004/04/14,NEWO,S,65,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401754995,1,ORCH,2004/03/31,NEWO,S,5,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401755106,1,BKET,2004/04/02,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401755368,1,KMFC,2004/03/30,NEWO,S,500,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401755379,1,AUMX,2004/04/01,NEWO,S,500,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401755586,1,CMIH,2004/04/02,NEWO,S,1000,1,0.0001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401755885,1,CJPG,2004/04/01,NEWO,S,3,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401756550,1,DIGA,2004/04/05,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401756550,1,VTEQ,,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401757399,1,OTGO,,NEWO,S,100,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401757501,1,PMII,2004/04/12,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401757517,1,CSYS,2004/04/12,NEWO,S,40,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401757523,1,DCGX,2004/04/12,NEWO,S,100,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401757528,1,SWKE,2004/04/12,NEWO,S,10,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401757532,1,SDMJ,2004/04/12,NEWO,S,500,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401758325,1,KSNC,2004/04/13,NEWO,S,2.5,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401759597,1,LAWW,2004/04/14,NEWO,S,4,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401759958,1,GSEP,2004/04/15,NEWO,S,4,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401760049,1,SBFE,2004/04/23,NEWO,S,10,1,0.01,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401761666,1,RAMV,2004/04/19,NEWO,S,10,1,0.0001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401762249,1,TRTL,2004/04/22,NEWO,S,8.8235,1,0,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401762346,1,XCNT,2004/04/20,NEWO,S,5,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
401764723,1,INOV,2004/04/23,NEWO,S,500,1,0.001,T,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
202010272964,2,HBCYF,,ADEX,S,52.805,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102719568,1,TMTNF,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2020102720598,2,JARLF,,ADEX,S,41.50794,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102721727,1,Y,,ADEX,S,100,2,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102722169,1,BNS,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2020102727808,2,RSAIF,,ADEX,S,28.620689,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102728103,1,TCBK,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2020102729048,2,KGFHF,,ADEX,S,46.975609,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102729644,1,TYABF,,ADEX,S,100,15,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102729713,1,TYABY,,ADEX,S,100,15,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102729713,1,TYABY,,ADEX,S,100,15,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102730906,1,IONML,,ADEX,S,100,2.4375,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102730907,1,IONMN,,ADEX,S,100,2.4375,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102774638,1,TERX,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102774849,1,CVCO,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102731075,1,NSSC,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102731150,1,NMNB,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102731352,1,FAME,,ADEX,S,100,12.5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102731372,1,OMTL,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102731402,1,DHCCP,,ADEX,S,1,0.04,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102731574,1,CLBH,,ADEX,S,100,20,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102731595,1,DCELO,,ADEX,S,100,3.25,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732075,1,IBOC,,ADEX,S,4,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732076,1,MCX,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732076,1,MCX,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732076,1,MCX,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
406532254,1,PBCP,2004/01/15,NEWO,S,1,4.4323,0.01,T,data/hist/lst_evt/e2020_2004_02_20240117_LST_EVT.txt
2010102732344,1,RTMNF,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732345,1,RTMAF,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732691,1,VLY,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102777063,1,PFB,,ADEX,S,2,1,0,F,data/hist/lst_evt/e2020_2005_02_20240116_LST_EVT.txt
2010102732781,1,BKST,,ADEX,S,2,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732836,1,MBWM,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732848,1,JBPB,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732850,1,FMCB,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732965,1,FRAF,,ADEX,S,4,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102732975,1,NCRAD,,ADEX,S,1,4,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733013,1,SOCB,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733117,1,MSBC,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733214,1,,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733549,1,RVHL,,ADEX,S,100,5.75,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733552,1,LCNB,,ADEX,S,1,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733658,1,FKYS,,ADEX,S,100,50,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102733680,1,XMSRP,,ADEX,S,0,0,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2020102733943,2,CVLY,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102734167,1,CTOT,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102734168,1,NCXS,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102734249,1,,,ADEX,S,100,10,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102734571,1,AERPE,,ADEX,S,100,0.33333,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102734761,1,VLYB,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102734987,1,GSCB,,ADEX,S,100,4,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735039,1,ALOT,,ADEX,S,10,1,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735085,1,CNOB,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735088,1,CCBD,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735088,1,CCBD,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735105,1,FLB,,ADEX,S,100,3,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735666,1,SBSAP,,ADEX,S,100,2.6875,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735704,1,MCBC,,ADEX,S,100,5,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
2010102735731,1,WBNK,,ADEX,S,100,20,0,F,data/hist/lst_evt/e2020_2004_04_20240117_LST_EVT.txt
